KDJ;KABKOT;PROVINSI;PULAU;Region;KDJ_1;Province;Regency_Ci;acuan;Distric_Na;sat2012;sat2013;sat2014;sat2015;sat2016;sat2017;sat2018;sat2019;sat2020;gdp2012;gdp2013;gdp2014;gdp2015;gdp2016;gdp2017;gdp2018;gdp2019;gdp2020
1471;Kota Pekanbaru;Riau; ;Sumatera;1471;Riau;Capital City;Kota Pekanbaru;Pekanbaru;3020.107508;7299.321225;12219.01475;15813.59665;15271.79151;21196.73084;20530.33133;18907.77837;15942.60038;48351.74;51053.17;54575.48;57616.75;60891.07;64619.26;68108.76;72348.82604;69179.94746
3210;Kabupaten Majalengka;Jawa Barat;Jawa;Java -Bali;3210;West Java;Regency;Majalengka;Majalengka;3031.969896;1003.395182;2371.232307;3521.361542;3989.850875;4872.421532;5216.828416;6063.524585;5920.451597;14307.43;15012.89;15012.89;16590.93;17591.79;18789.49;19931.78;21549.03045;21734.35211
3529;Kabupaten Sumenep;Jawa Timur;Jawa;Java -Bali;3529;East Java;Regency;Sumenep;Sumenep;3037.376124;2304.578371;3187.276875;3898.380164;3525.634722;5063.528702;6046.888648;7318.012778;8056.082447;17665;20218.1;21476.9;21750.6;22311.7;22949.7;22949.7;23816.38132;23547.25621
3527;Kabupaten Sampang;Jawa Timur;Jawa;Java -Bali;3527;East Java;Regency;Sampang;Sampang;3061.867281;2056.668114;3598.942337;4960.47298;4565.630712;6445.056062;7733.604414;9502.652779;10069.37725;10910.9;11623.8;11632.9;11874.5;12606.8;13197.7;13197.7;13994.6359;13954.05146
1607;Kabupaten Banyu Asin;Sumatera Selatan; ;Sumatera;1607;South Sumatera;Regency;Banyuasin;Banyuasin;3062.454907;943.4739338;3132.610785;4049.248938;3846.904655;5531.010536;4839.535479;6675.903331;6476.10549;13777.76;14628.96;15380.59;16236;17192.42;18060.42;18989.26;19976.29478;20002.26396
6471;Kota Balikpapan;Kalimantan Timur;Kalimantan;Kalimantan;6471;East Kalimantan;City;Kota Balikpapan;Balikpapan;3068.829747;1595.501921;6901.648411;6610.907807;6669.221289;6548.630121;6954.071994;7730.335365;7743.174378;63615.144;65907.25;68963.949;69785.745;73221.462;76032.079;79793.795;83596.86673;83020.04835
1805;Kabupaten Lampung Tengah;Lampung; ;Sumatera;1805;Lampung;Regency;Lampung Tengah;Lampung Tengah;3070.164154;3071.520764;2900.062055;5478.676236;5863.821233;9403.876133;8995.821498;11770.11896;10845.09862;32702.372;34815.762;36794.367;38773.799;40949.374;43107.049;45456.324;47844.84588;47356.82845
3309;Kabupaten Boyolali;Jawa Tengah;Jawa;Java -Bali;3309;Central Java;Regency;Boyolali;Boyolali;3145.227036;2483.724721;3123.906431;4405.250045;3527.144567;5592.463384;6751.271845;8008.481619;7412.515198;15369.974;16266.499;17148.351;18170.384;19132.556;20248.849;21406.269;22615.90192;22335.46474
1612;Kabupaten Penukal Abab Lematang Ilir;Sumatera Selatan; ;Sumatera;1612;South Sumatera;Regency;Penukal Abab Lematang Ilir;Penukal Abab Lematang Ilir;3151.241408;3715.492814;2782.369686;3417.419508;1262.738192;2098.820585;1150.237089;2561.757024;2696.116026;3352.72;3577.67;3577.35;3736.27;3930.14;4164.8;4432.6;4703.659783;4716.830031
6371;Kota Banjarmasin;Kalimantan Selatan;Kalimantan;Kalimantan;6371;South Kalimantan;Capital City;Kota Banjarmasin;Banjarmasin;3173.776899;2323.092826;3656.512304;3863.552249;2899.041948;3993.454061;4203.765038;4655.013327;4426.334975;14588.857;15600.542;16553.886;17511.611;18611.319;19801.58;21065.477;22355.697;21928.70319
1571;Kota Jambi;Jambi; ;Sumatera;1571;Jambi;Capital City;Kota Jambi;Jambi;3176.454871;2255.714216;5018.945571;5232.366067;5499.969895;6216.755729;6803.842033;7327.154285;7499.565027;12167.332;13213.616;14133.957;15851;16936;171728;18661;19561.76127;18920.1355
1473;Kota Dumai;Riau; ;Sumatera;1473;Riau;City;Kota Dumai;Dumai;3208.404943;3152.39563;5659.895448;6690.24766;2335.7924;6111.38908;7903.701206;10042.89861;7887.666106;18909.85;19605.67;20132.38;20541.69;21391.57;22344.83;23540.4;24865.26261;24604.17735
3322;Kabupaten Semarang;Jawa Tengah;Pantura;Java -Bali;3322;Central Java;Regency;Semarang;Semarang;3295.673378;3122.622552;3833.264282;4429.849157;3719.693244;5473.55164;6239.115131;7072.700573;6490.81778;24306.718;25758.121;27264.113;28768.327;30283.033;32002.985;33855.679;35569.06314;34619.36915
1405;Kabupaten Siak;Riau; ;Sumatera;1405;Riau;Regency;Siak;Siak;3371.410258;4325.328048;12109.77334;11087.2078;8408.515985;12773.35036;11612.79473;14086.66816;10112.81828;53226.8;51987.67;51485.18;51379.3;51557.22;52029.65;52610.8;53385.69117;53332.30548
1803;Kabupaten Lampung Selatan;Lampung; ;Sumatera;1803;Lampung;Regency;Lampung Selatan;Lampung Selatan;3417.130978;3704.225641;4120.502737;7622.544251;7045.621093;9702.793958;11763.36485;15224.90115;14712.74488;20782.043;22113.698;23396.573;24654.678;25942.709;27359.533;28797.836;30267.90261;29744.26789
3211;Kabupaten Sumedang;Jawa Barat;Jawa;Java -Bali;3211;West Java;Regency;Sumedang;Sumedang;3547.935363;2646.664238;3029.46841;4036.701006;3302.372783;4519.473368;4831.083353;5315.55876;5533.221125;16400.81;17194.51;17194.51;18950.36;20029.72;21276.7;22517.16;23933.75409;23665.69605
3319;Kabupaten Kudus;Jawa Tengah;Pantura;Java -Bali;3319;Central Java;Regency;Kudus;Kudus;3562.362662;3086.76484;3417.281403;4368.260384;4211.5064;5008.993246;5857.715204;6647.241946;6169.575506;57440.811;59944.557;62600.681;65029.938;66669.085;68821.162;71048.973;73070.29766;70490.91615
3311;Kabupaten Sukoharjo;Jawa Tengah;Jawa;Java -Bali;3311;Central Java;Regency;Sukoharjo;Sukoharjo;3606.88087;2947.927851;3796.441832;4988.858648;4660.697922;6551.822366;6898.337804;8225.986222;8015.981363;18342.247;19401.889;20449.01;21612.078;22845.983;24163.939;25564.065;27064.10506;26604.01527
1371;Kota Padang;Sumatera Barat; ;Sumatera;1371;West Sumatera;Capital City;Kota Padang;Padang;3657.777712;2956.43961;5246.153794;5390.8192;5373.382924;9469.236645;8398.342503;8582.697806;8640.427576;29115.685;31054.497;33061.946;35180.548;37350.197;39675.729;42090.962;44480.31673;43652.98284
1672;Kota Prabumulih;Sumatera Selatan; ;Sumatera;1672;South Sumatera;City;Kota Prabumulih;Prabumulih;3676.672132;2853.592158;2334.925783;3096.872315;3172.287627;4850.454823;994.7762081;2887.116858;3405.252198;3496.88;3674.2;4097.01;4295.41;4579.64;4820.84;5102;5395.28219;5385.570682
6171;Kota Pontianak;Kalimantan Barat;Kalimantan;Kalimantan;6171;West Kalimantan;Capital City;Kota Pontianak;Pontianak;3685.987718;2121.14796;4015.745926;5844.781054;3313.605776;6196.651891;7566.605741;7819.857336;6652.246148;17364.88;18724.84;19761.34;20747.49;21801.14;22881.97;24006.13;24857.70417;23870.85332
3321;Kabupaten Demak;Jawa Tengah;Pantura;Java -Bali;3321;Central Java;Regency;Demak;Demak;3702.469435;3319.866006;4054.438989;4874.744769;5158.610021;6700.122762;7543.077406;8798.06261;8007.428499;12823.227;13499.226;14078.42;14913;15666.348;16584.124;17479.877;18365.35639;18323.11607
3573;Kota Malang;Jawa Timur;Jawa;Java -Bali;3573;East Java;City;Kota Malang;Malang;3740.606645;3738.254827;4553.31662;5364.568593;4515.815222;5376.652324;5390.800276;6286.941188;5967.068111;35355.7;37547.7;39724.7;41952.1;44303.9;46824.8;46824.8;52137.15343;50739.87772
3271;Kota Bogor;Jawa Barat;Jawa;Java -Bali;3271;West Java;City;Kota Bogor;Bogor;3833.865477;3759.643209;3992.773334;5513.937093;4207.290081;6033.017264;6464.569588;7620.752042;6908.403428;21203.57;22484.67;22484.67;25298.6;27002.25;28654.97;30413.57;32208.82605;31638.72983
3302;Kabupaten Banyumas;Jawa Tengah;Jawa;Java -Bali;3302;Central Java;Regency;Banyumas;Banyumas;3837.613733;3121.910478;3907.695152;5612.099714;4611.101075;5620.529114;6330.291433;6922.280288;7045.268916;25982.158;27793.138;29367.687;31164.876;33051.047;35147.313;37414.501;39778.54513;39122.19914
3528;Kabupaten Pamekasan;Jawa Timur;Jawa;Java -Bali;3528;East Java;Regency;Pamekasan;Pamekasan;3924.498509;2926.628935;4339.95754;5594.358703;5218.949992;6532.758763;7541.097437;9042.718848;9507.708891;7894;8375.2;8846.2;9316.9;9815.8;10310.2;10310.2;11407.87396;11118.11396
1505;Kabupaten Muaro Jambi;Jambi; ;Sumatera;1505;Jambi;Regency;Muaro Jambi;Muaro Jambi;4001.39131;2212.392258;4195.357106;4464.925341;2715.619908;4081.675977;5115.053717;6770.548529;5376.697155;10866.516;11643.599;12578.253;13238.011;13964.192;14655.059;15405.598;16158.69623;16202.32471
3328;Kabupaten Tegal;Jawa Tengah;Pantura;Java -Bali;3328;Central Java;Regency;Tegal;Tegal;4015.217295;1697.118611;3684.936328;5243.812775;6284.358121;8742.200031;7807.72208;10886.90209;10322.25338;16912.25;18050.292;18958.841;19999.475;21182.917;22322.1;23552.548;24866.14057;24503.09492
3320;Kabupaten Jepara;Jawa Tengah;Jawa;Java -Bali;3320;Central Java;Regency;Jepara;Jepara;4052.951584;2470.44968;3644.366449;4298.510267;4590.265112;5848.823902;6568.340273;7494.873777;7315.827457;14824.996;15623.739;16374.715;17210.366;18074.135;19055.336;20170.255;21323.33452;20909.66183
3506;Kabupaten Kediri;Jawa Timur;Jawa;Java -Bali;3506;East Java;Regency;Kediri;Kediri;4070.113869;2746.753721;4723.443585;5515.146677;5287.964739;7350.883346;8467.282998;9430.656433;9189.268631;20538.3;21733.5;22890;24007.7;25211.9;26446.2;26446.2;29192.8249;28489.27782
3205;Kabupaten Garut;Jawa Barat;Jawa;Java -Bali;3205;West Java;Regency;Garut;Garut;4238.11515;3615.977012;3785.760849;4651.698459;3518.410213;5356.920197;5397.396841;6172.885562;6344.498504;27815.34;29138.48;29138.48;31919.06;33803.54;35464.91;37224.18;39083.89369;38591.43663
3329;Kabupaten Brebes;Jawa Tengah;Pantura;Java -Bali;3329;Central Java;Regency;Brebes;Brebes;4267.761168;1100.978991;3777.133933;5451.073017;6260.047065;8807.143511;7204.992602;10756.57187;9286.156152;22482.263;23812.057;25074.172;26572.835;27921.986;29509.207;31050.89;32772.2168;32578.86072
5171;Kota Denpasar;Bali; ;Java -Bali;5171;Bali;Capital City;Kota Denpasar;Denpasar;4300.246072;4004.246972;5077.518398;5663.511784;5130.634955;5511.386174;5692.080258;6402.725259;5987.643924;23397.17;25026.21;26778.59;28422.7;30273.39;32105.35;34168.72;36165.87177;32759.04665
3318;Kabupaten Pati;Jawa Tengah;Pantura;Java -Bali;3318;Central Java;Regency;Pati;Pati;4304.708696;3229.410711;4245.255826;5747.396489;5443.39194;7636.575655;8992.133154;10293.4312;10104.55747;21072.329;22329.694;23365.214;24770.325;26121.955;27612.446;29192.479;30809.57612;30455.266
3310;Kabupaten Klaten;Jawa Tengah;Jawa;Java -Bali;3310;Central Java;Regency;Klaten;Klaten;4364.867883;3007.676712;4179.761601;5929.960135;4839.512268;6959.728557;7901.250386;9155.158729;8646.282836;19102.403;20241.429;21424.522;22558.976;23717.931;24993.103;26360.65;27728.69582;27401.49721
6474;Kota Bontang;Kalimantan Timur;Kalimantan;Kalimantan;6474;East Kalimantan;City;Kota Bontang;Bontang;4475.704424;4878.566465;9116.368964;9962.692664;9354.75183;10013.25328;8370.369302;7320.7199;6589.354563;45623.745;43012.336;41622.133;43437.184;42835.509;43073.056;41306.727;40474.82064;39357.71559
3517;Kabupaten Jombang;Jawa Timur;Jawa;Java -Bali;3517;East Java;Regency;Jombang;Jombang;4519.165564;3344.605997;5168.973443;5941.329119;6251.509664;7905.855524;8854.713061;10230.25519;10103.04995;19514.8;20672.3;21793.2;22960.3;24199.1;25497;25497;28214.92666;27656.27111
3524;Kabupaten Lamongan;Jawa Timur;Pantura;Java -Bali;3524;East Java;Regency;Lamongan;Lamongan;4525.727815;3643.574595;5720.714359;7008.496013;6611.206115;8892.981019;9465.843488;10725.46896;11303.39301;18562.7;19848.8;21099.9;22316.9;23623.8;24928;24928;27711.30892;26976.95923
3214;Kabupaten Purwakarta;Jawa Barat;Jawa;Java -Bali;3214;West Java;Regency;Purwakarta;Purwakarta;4576.77523;3565.636298;4268.263488;6085.27645;5702.734701;5877.933087;6040.407678;7571.017667;7632.02184;31934.34;34216.42;34216.42;37899.02;40169.9;42229.76;44340.41;46273.74598;45325.13419
1408;Kabupaten Bengkalis;Riau; ;Sumatera;1408;Riau;Regency;Bengkalis;Bengkalis;4625.201607;7322.656662;10579.40921;11107.0013;6386.28332;9560.74154;17234.31478;12205.80491;10716.43218;91397.01;88411.09;85003.8;82676.67;80577.99;79189.78;77868.78;76418.87285;73897.05005
3301;Kabupaten Cilacap;Jawa Tengah;Jawa;Java -Bali;3301;Central Java;Regency;Cilacap;Cilacap;4759.402266;3735.104225;2795.119501;6658.917405;5673.442601;6525.997334;7975.953199;10948.31956;9358.492819;79702.238;81022.67;83391.5;88357.607;92830.362;95254.587;98159.048;100171.0203;89793.30263
3526;Kabupaten Bangkalan;Jawa Timur;Jawa;Java -Bali;3526;East Java;Regency;Bangkalan;Bangkalan;4791.15968;3484.952518;5207.784488;6101.522131;5856.73798;7287.841804;8286.474052;9695.490226;10138.63883;16173.7;16204;17369.2;16906.8;17018.7;17618.6;17618.6;18551.65577;17514.61822
3202;Kabupaten Sukabumi;Jawa Barat;Jawa;Java -Bali;3202;West Java;Regency;Sukabumi;Sukabumi;4813.690504;3986.828011;4411.434027;5615.650979;4459.295979;5393.005309;6517.817088;7194.238304;6542.04974;31767.7;33516.82;33516.82;37265.25;39447.01;41692.62;44107.87;46307.88638;45807.76121
3203;Kabupaten Cianjur;Jawa Barat;Jawa;Java -Bali;3203;West Java;Regency;Cianjur;Cianjur;4900.718975;4226.138441;4261.03846;4795.02161;4279.853168;5260.791044;5797.72588;6809.243237;6127.084965;21817.06;22883.16;22883.16;25352.13;26981.37;28524.43;30302.88;32022.12859;31772.35599
3404;Kabupaten Sleman;Di Yogyakarta;Jawa;Java -Bali;3404;Yogyakarta;Regency;Sleman;Sleman;4964.765933;5133.306663;5604.821938;7275.104487;6233.556719;8706.887983;9595.341624;10092.6074;9482.489369;23957.113;25367.414;26713.071;28098.007;29563.375;31140.59;33139.205;35304.73794;33924.32269
3672;Kota Cilegon;Banten;Pantura;Java -Bali;3672;Banten;City;Kota Cilegon;Cilegon;5105.698042;5966.031051;6036.319414;9151.046409;8767.756449;9427.98989;11457.23029;11285.42937;10199.55485;51300.206;54732.934;57261.923;59982.732;62981.047;66444.529;70409.395;74355.1063;73700.78136
3510;Kabupaten Banyuwangi;Jawa Timur;Pantura;Java -Bali;3510;East Java;Regency;Banyuwangi;Banyuwangi;5220.996317;5384.072647;5986.691729;7617.869836;8395.665324;17352.27755;22575.05011;29317.42938;30735.42211;37235.7;39733.6;42005.7;44529.9;46924.6;49480.4;49480.4;55276.14658;53297.26053
3522;Kabupaten Bojonegoro;Jawa Timur;Jawa;Java -Bali;3522;East Java;Regency;Bojonegoro;Bojonegoro;5396.726291;4903.350707;6842.218054;14864.59692;19576.46452;13481.66142;8839.653295;11655.49728;11824.36108;38136.1;39039.4;39934.8;46892.8;57187.4;63056.5;63056.5;69997.41004;69717.4204
1871;Kota Bandar Lampung;Lampung; ;Sumatera;1871;Lampung;Capital City;Kota Bandar Lampung;Bandar Lampung;5430.774752;4658.580793;6147.56189;8605.893605;9094.321087;10160.84818;10128.39219;12655.40683;12189.24796;25403.655;27123.918;29036.173;30873.56;32859.032;34921.076;37089.489;39390.27688;38661.55676
1212;Kabupaten Deli Serdang;Sumatera Utara; ;Sumatera;1212;North Sumatera;Regency;Deli Serdang;Deli Serdang;5455.870674;12233.65813;15166.06401;19481.27839;7323.329428;28075.43842;27399.55283;31239.53973;25986.49639;47513.87;51896.06;55793.75;58722.46;61839.67;64991.87;68341;71879.05276;70599.60562
6404;Kabupaten Kutai Timur;Kalimantan Timur;Kalimantan;Kalimantan;6404;East Kalimantan;Regency;Kutai Timur;Kutai Timur;5469.846159;6076.693718;8514.254493;8891.92747;8347.566061;9149.621473;10363.68347;12455.41088;13020.92571;77552.44;80730.972;83496.499;84689.772;83771.694;86520.25;88545.266;95589.21046;92520.79681
3604;Kabupaten Serang;Banten;Jawa;Java -Bali;3604;Banten;Regency;Serang;Serang;5594.528637;7278.736852;5879.907243;10058.3435;9858.213161;11723.62289;14645.67562;16892.58599;16785.76866;37849.643;40136.684;42300.935;44454.582;46715.185;49154.636;51774.399;54347.13435;53281.93052
6472;Kota Samarinda;Kalimantan Timur;Kalimantan;Kalimantan;6472;East Kalimantan;Capital City;Kota Samarinda;Samarinda;5673.995369;4458.492333;7340.258174;7800.036385;7491.890935;7973.247779;8934.093948;9689.11117;9537.366409;35711.573;37471.853;39506.305;39523.547;39744.723;41274.972;43315.911;45368.3124;44882.87145
3217;Kabupaten Bandung Barat;Jawa Barat;Jawa;Java -Bali;3217;West Java;Regency;Bandung Barat;Bandung Barat;5683.678473;4985.693324;4215.04373;5726.79129;4542.17267;5819.514243;6360.990549;7128.136448;7436.429791;21651.88;22937.17;22937.17;25486.17;26925.88;28330.02;29888.89;31397.50158;30640.82179
3513;Kabupaten Probolinggo;Jawa Timur;Pantura;Java -Bali;3513;East Java;Regency;Probolinggo;Probolinggo;5939.926764;5373.089017;5671.427425;7082.455627;6306.461507;7285.600124;7984.298149;8744.864887;8749.227014;16936.8;17808.9;18682.2;19571;20504.1;21418.3;21418.3;23395.70214;22899.71325
3516;Kabupaten Mojokerto;Jawa Timur;Jawa;Java -Bali;3516;East Java;Regency;Mojokerto;Mojokerto;5987.969986;5241.505712;6471.828565;7554.676931;8555.792013;12714.20566;14749.08089;21712.20855;21835.72925;39047.3;41608.4;44292;46792.3;49360.6;52192.8;52192.8;58472.6676;57823.62099
5103;Kabupaten Badung;Bali; ;Java -Bali;5103;Bali;Regency;Badung;Badung;6312.062867;5179.801799;7777.963634;8277.267674;7449.162205;8699.414412;9011.257999;10376.76591;7711.970807;24027.65;25666.53;27458.06;29170.24;31157.37;33052.05;35278.5;37336.12221;31168.19482
3209;Kabupaten Cirebon;Jawa Barat;Pantura;Java -Bali;3209;West Java;Regency;Cirebon;Cirebon;7288.095406;2720.645844;6374.392804;8115.034505;8566.398618;10226.43812;10593.86799;13508.08882;13123.76022;23857.75;25042.25;25042.25;27596.25;29149.31;30623.31;32160.19;33663.17675;33299.61444
3213;Kabupaten Subang;Jawa Barat;Pantura;Java -Bali;3213;West Java;Regency;Subang;Subang;7386.940548;4731.760115;6444.021249;8952.528256;9192.067718;11083.48989;12595.88931;13137.73963;14320.23664;20588.97;21431.37;21431.37;23696.76;24976.92;26250.85;27412.66;28617.39141;28253.95054
1275;Kota Medan;Sumatera Utara; ;Sumatera;1275;North Sumatera;Capital City;Kota Medan;Medan;7497.866185;15404.86551;18807.13289;23334.50172;6749.577092;28600.94273;28580.85615;30527.00385;23374.51265;105162;110795.42;117328.08;124277.48;132062.86;139739.34;148007.14;156778.5355;153674.3205
7325;Kabupaten Luwu Timur;Sulawesi Selatan; ;Sulawesi;7325;South Sulawesi;Regency;Luwu Timur;Luwu Timur;7548.77303;2641.462533;4378.307817;5846.526703;6705.58792;5085.189521;7968.968317;2776.960575;5921.966949;11963.256;12717.285;13748.018;14631.059;14862.311;15318.717;15837.801;16023.62237;16257.56726
1507;Kabupaten Tanjung Jabung Barat;Jambi; ;Sumatera;1507;Jambi;Regency;Tanjung Jabung Barat;Tanjung Jabung Barat;8074.02874;9685.108299;7129.704015;6707.594696;5595.993221;5982.381149;9297.616836;10211.94882;7393.009494;21823;23074;24552;25446;26245;27422;29287;30678.04921;30481.7097
3276;Kota Depok;Jawa Barat;Jawa;Java -Bali;3276;West Java;City;Kota Depok;Depok;8132.970286;8584.314994;8220.24725;11042.01047;10729.26224;11556.97717;12198.29725;14303.9258;14028.01159;30703.25;32805.89;32805.89;37529.48;40263.23;42939.38;45870.49;49027.65488;48086.3239
7371;Kota Makassar;Sulawesi Selatan; ;Sulawesi;7371;South Sulawesi;Capital City;Kota Makassar;Makassar;8377.705179;9541.867222;11033.51678;12544.21753;11973.57918;13355.34255;12669.22864;15258.75691;13635.26672;70851.035;76907.411;82592.818;88828.147;95957.638;103826.156;112568.415;122499.4541;120943.711
3173;Kota Jakarta Pusat;Dki Jakarta;Pantura;Java -Bali;3173;Jakarta;City;Kota Jakarta Pusat;Jakarta Pusat;8699.069805;9049.144469;7454.689373;10064.26402;10697.60681;10026.95985;11795.53759;11117.19703;11131.6125;296540.046;314562.245;332896.524;355092.532;377781.738;400474.897;424324.595;452446.5356;449550.8778
3514;Kabupaten Pasuruan;Jawa Timur;Pantura;Java -Bali;3514;East Java;Regency;Pasuruan;Pasuruan;8772.288058;7481.481632;9193.891375;10233.62277;9841.71328;12123.13898;13181.93517;15200.00154;15053.86499;70167.1;75044;80105.4;84415.7;89011.2;94102;94102;105294.5474;103157.0681
3509;Kabupaten Jember;Jawa Timur;Jawa;Java -Bali;3509;East Java;Regency;Jember;Jember;9177.735184;9800.473616;10263.03645;11656.68666;11224.80479;13735.35543;15576.76109;16919.09449;17617.57531;37262;39519.2;41971.7;44222.6;46533.6;48913;48913;54198.83324;52583.70801
1605;Kabupaten Musi Rawas;Sumatera Selatan; ;Sumatera;1605;South Sumatera;Regency;Musi Rawas;Musi Rawas;9316.730057;6562.379147;4616.720113;6375.752334;1866.314131;4689.952274;2327.458508;4221.370483;2674.666038;9245.29;9788.57;10510.08;11049.7;11629.97;12214.77;12922.24;13724.46444;13757.40315
3674;Kota Tangerang Selatan;Banten;Jawa;Java -Bali;3674;Banten;City;Kota Tangerang Selatan;Tangerang Selatan;9461.129295;9830.749445;8342.169938;12548.60182;13808.75075;12795.98992;14840.86093;15971.69002;15896.90035;36091.809;39251.537;42411.467;45485.614;48552.984;52098.556;55936.156;60278.06592;59669.25745
1603;Kabupaten Muara Enim;Sumatera Selatan; ;Sumatera;1603;South Sumatera;Regency;Muara Enim;Muara Enim;9924.358146;5665.668546;5860.661845;7311.594406;6838.842529;7800.532363;3824.192534;8313.748668;8359.094553;26374.75;28158.76;29041.81;31254.5;33372.45;35761.99;38863.93;41583.06299;41595.53791
3204;Kabupaten Bandung;Jawa Barat;Jawa;Java -Bali;3204;West Java;Regency;Bandung;Bandung;10102.36146;8884.92942;8948.450353;11236.00052;9320.348363;12481.10102;14942.96392;16525.15454;16623.9788;54468.16;57690.59;57690.59;64701.52;68804.85;73039.45;77603.12;82382.34335;80841.79353
3507;Kabupaten Malang;Jawa Timur;Jawa;Java -Bali;3507;East Java;Regency;Malang;Malang;10126.09977;9722.237468;10664.90749;12936.8136;10435.03782;13832.72113;15525.68092;17608.49931;17962.47395;47076;49571.7;52550.4;55317.8;58247.3;61408.9;61408.9;68375.66375;66543.19596
3273;Kota Bandung;Jawa Barat;Jawa;Java -Bali;3273;West Java;Capital City;Kota Bandung;Bandung;10404.87814;9946.429847;8553.998614;10724.13299;9887.963355;10938.03555;12271.53973;12827.69388;12592.34632;119632.25;129005.46;129005.46;149580.38;161227.83;172851.96;185084.18;194931.6616;191286.4395
1606;Kabupaten Musi Banyuasin;Sumatera Selatan; ;Sumatera;1606;South Sumatera;Regency;Musi Banyuasin;Musi Banyuasin;10432.23345;3497.560273;9619.712245;13825.39038;6059.006385;10626.77667;8469.473307;11425.23155;8065.618603;35290.94;36683.31;38397.53;39278.56;40128.98;41341.25;42678.34;44723.74397;44705.85447
1671;Kota Palembang;Sumatera Selatan; ;Sumatera;1671;South Sumatera;Capital City;Kota Palembang;Palembang;11181.47596;1990.901978;11048.31015;13830.18367;12608.20106;16345.90491;12969.26773;17780.48798;16872.88543;70090.31;74193.37;78091.09;82345.07;87073.35;92476.41;98661.07;104283.9368;104023.2269
3671;Kota Tangerang;Banten;Pantura;Java -Bali;3671;Banten;City;Kota Tangerang;Tangerang;11584.78891;12562.3561;12119.72576;16532.84407;17394.84424;17869.43377;20789.83996;21378.76076;19453.81249;76945.926;81965.315;86183.523;90807.569;95654.618;101274.679;107267.321;113133.4466;108947.5091
3374;Kota Semarang;Jawa Tengah;Jawa;Java -Bali;3374;Central Java;Capital City;Kota Semarang;Semarang;11785.81173;10589.20832;12693.62237;15193.1343;13182.13959;16687.54414;17770.37668;20058.38916;17597.78475;91282.029;96985.402;103109.875;109110.69;115485.429;123279.892;131317.632;135866.0479;132238.4244
3275;Kota Bekasi;Jawa Barat;Jawa;Java -Bali;3275;West Java;City;Kota Bekasi;Bekasi;12052.3636;12569.15957;11915.01951;16861.71729;18075.22928;18306.0622;20443.27503;23155.78711;22278.81272;46907.33;49741.13;49741.13;55456.07;58831.08;62202.01;65844.24;68544.85488;66282.87467
3525;Kabupaten Gresik;Jawa Timur;Pantura;Java -Bali;3525;East Java;Regency;Gresik;Gresik;12244.07951;9353.597946;14184.27792;16348.35213;15686.73205;17081.2456;17395.65855;20034.30522;19991.3433;67248.8;71314.2;76336;81380.4;85850.1;90855.6;90855.6;101345.2362;97615.73147
3215;Kabupaten Karawang;Jawa Barat;Pantura;Java -Bali;3215;West Java;Regency;Karawang;Karawang;12759.85575;11579.18593;16093.55336;24265.66081;23548.72495;25198.44189;28402.60155;31476.46972;28934.14285;111424.08;120294.86;120294.86;132453.57;141125.54;149530.94;159186.82;164319.0623;158420.0079
3174;Kota Jakarta Barat;Dki Jakarta;Pantura;Java -Bali;3174;Jakarta;City;Kota Jakarta Barat;Jakarta Barat;13454.41043;14703.95422;11929.68666;17182.62334;17743.46623;16766.37996;19045.25874;19429.94498;17563.89483;208109.6;221960.378;235186.462;249328.637;264434.926;281570.445;299577.449;318718.6321;316041.3956
2171;Kota Batam;Kepulauan Riau; ;Sumatera;2171;Riau Islands;City;Kota Batam;Batam;14054.46893;9378.356293;20315.75384;21609.18914;20861.12778;19422.38904;19585.80252;22158.3623;22161.74881;73698.073;78991.103;84644.069;90457.744;95369.705;97862.556;102718.599;108349.8217;105586.9013
3171;Kota Jakarta Selatan;Dki Jakarta;Pantura;Java -Bali;3171;Jakarta;City;Kota Jakarta Selatan;Jakarta Selatan;15569.44543;16832.94812;14113.61369;19174.30186;19683.08742;18823.19707;21421.08608;21369.91255;18978.59423;275317.71;292545.903;310185.286;329155.038;349251.708;371253.513;394620.056;421478.8497;419497.8992
3175;Kota Jakarta Utara;Dki Jakarta;Pantura;Java -Bali;3175;Jakarta;City;Kota Jakarta Utara;Jakarta Utara;15781.93559;13726.05695;14195.78803;21169.00703;21223.5588;21442.34141;22224.48228;23333.24976;21832.12775;229401.777;242743.312;256807.476;271155.62;283654.319;301779.315;320778.645;332789.6606;312289.8175
3172;Kota Jakarta Timur;Dki Jakarta;Pantura;Java -Bali;3172;Jakarta;City;Kota Jakarta Timur;Jakarta Timur;15817.63421;14300.80085;14433.45321;20003.49366;20993.1474;20828.63513;22220.79264;23277.88858;21811.98936;210383.75;222785.517;236464.308;249476.978;264810.039;281363.14;298875.702;312584.7656;298768.519
6403;Kabupaten Kutai Kartanegara;Kalimantan Timur;Kalimantan;Kalimantan;6403;East Kalimantan;Regency;Kutai Kartanegara;Kutai Kartanegara;18291.86227;25135.23854;28981.8898;31975.21236;25812.59594;27800.24865;25967.67969;27610.96825;24063.85114;129958.165;130010.301;128610.623;119388.78;117035.58;118943.987;121461.425;125869.0812;120280.494
